filename,label
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug209.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug257.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug280.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug300.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug453.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug457.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug514.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug535.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug538.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug544.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug552.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug577.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug579.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug640.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug659.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug70.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug719.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug726.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug732.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug778.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug793.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug794.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug799.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug861.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug870.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug918.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug920.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part4_aug939.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug135.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug149.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug208.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug210.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug236.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug318.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug327.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug332.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug353.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug360.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug373.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug409.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug412.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug465.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug47.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug481.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug488.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug489.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug491.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug504.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug507.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug518.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug546.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug560.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug573.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug585.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug594.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug616.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug637.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug641.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug670.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug680.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug717.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug75.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug762.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug791.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug802.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug829.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug831.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug88.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug882.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug964.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug967.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part5_aug975.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug127.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug167.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug179.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug202.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug214.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug231.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug258.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug295.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug30.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug338.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug34.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug351.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug38.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug416.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug423.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug438.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug448.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug470.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug510.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug525.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug531.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug614.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug62.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug620.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug671.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug683.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug705.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug707.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug714.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug733.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug738.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug739.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug765.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug804.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug850.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug856.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug877.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug886.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug897.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug953.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (14)_part8_aug979.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug105.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug126.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug134.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug147.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug216.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug378.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug391.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug400.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug415.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug476.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug526.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug543.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug567.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug588.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug642.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug652.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug654.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug661.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug712.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug713.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug72.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug745.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug776.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug78.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug782.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug885.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug887.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug89.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug915.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug917.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug929.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug952.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug959.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug966.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug972.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part1_aug988.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug101.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug114.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug128.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug136.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug182.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug188.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug193.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug196.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug204.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug218.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug220.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug225.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug229.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug232.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug321.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug354.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug363.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug445.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug474.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug52.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug520.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug547.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug590.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug624.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug629.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug65.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug684.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug709.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug740.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug755.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug774.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug800.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug807.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug872.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug879.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug890.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug905.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug907.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (15)_part2_aug949.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug110.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug142.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug154.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug217.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug221.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug252.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug260.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug271.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug302.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug309.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug314.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug334.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug368.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug387.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug389.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug428.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug449.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug479.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug48.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug496.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug522.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug569.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug571.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug627.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug643.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug704.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug754.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug764.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug773.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug789.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug803.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug826.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug867.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug869.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug873.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug898.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug962.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug978.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug982.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (16)_part1_aug993.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug159.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug166.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug222.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug224.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug226.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug262.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug270.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug301.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug313.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug326.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug329.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug337.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug342.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug343.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug372.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug402.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug417.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug418.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug44.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug442.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug503.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug558.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug56.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug687.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug716.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug718.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug731.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug749.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug758.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug76.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug763.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug766.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug772.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug790.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug796.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug817.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug828.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug852.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug862.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug864.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug935.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug976.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part1_aug990.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug123.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug168.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug190.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug201.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug206.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug234.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug267.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug272.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug273.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug276.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug29.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug294.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug328.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug355.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug362.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug399.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug403.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug420.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug451.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug477.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug50.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug508.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug607.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug660.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug699.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug710.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug760.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug785.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug841.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug902.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug919.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug936.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug945.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug957.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (17)_part2_aug994.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug109.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug143.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug145.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug160.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug184.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug185.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug207.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug212.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug242.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug357.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug367.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug382.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug385.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug394.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug414.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug429.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug43.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug432.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug458.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug480.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug486.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug487.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug551.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug553.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug555.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug557.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug598.png,1
C:/Users/Alex/Desktop/spectrograms\shock_shock (18)_part3_aug600.png,1
